student_id,age,gender,attendance_rate,avg_test_score,assignments_submitted_pct,family_income_level,parental_education,study_hours_per_week,extracurricular,previous_semester_gpa,lms_login_frequency_per_week,dropout_risk
STU2546,21,Female,64.14,59.85,96.64,Low,Secondary,10.5,No,3.03,8,0
STU2547,21,Male,89.51,68.0,65.24,Low,Secondary,10.58,No,2.09,6,0
STU2548,22,Female,62.47,63.73,71.55,Medium,None,14.17,No,1.25,8,0
STU2549,25,Male,94.61,53.94,40.32,Low,Secondary,0.41,No,2.92,4,1
STU2550,22,Male,76.74,81.91,63.8,Medium,Graduate,9.3,Yes,1.99,1,0
STU2551,24,Male,77.24,62.68,90.81,Low,Graduate,11.33,Yes,3.76,8,0
STU2552,23,Female,90.99,68.77,86.28,High,Graduate,8.37,No,1.12,10,0
STU2553,25,Male,93.02,54.9,55.41,High,None,10.95,No,2.76,4,0
STU2554,20,Male,89.56,92.16,100.0,High,Secondary,15.11,Yes,3.34,7,0
STU2555,18,Male,65.69,57.95,100.0,Medium,None,10.31,Yes,3.41,2,1
STU2556,23,Male,89.44,66.34,56.95,Medium,None,20.69,No,3.27,2,0
STU2557,22,Male,65.78,83.63,70.88,Medium,Secondary,14.75,No,2.87,5,0
STU2558,17,Male,89.82,70.04,62.57,Medium,Secondary,11.33,Yes,2.7,2,0
STU2559,25,Female,56.62,69.59,73.1,Medium,Graduate,12.52,No,3.33,5,0
STU2560,25,Female,76.59,29.47,80.48,Low,Graduate,13.72,Yes,2.87,14,0
STU2561,18,Male,65.69,77.25,61.05,Medium,Graduate,18.43,No,2.9,2,0
STU2562,19,Female,91.05,66.0,69.46,Low,Graduate,15.87,Yes,2.63,6,0
STU2563,21,Female,94.73,74.75,76.74,Medium,None,12.57,No,2.29,0,0
STU2564,21,Male,80.98,68.3,84.43,Medium,Secondary,6.36,No,1.52,6,0
STU2565,17,Male,80.49,54.94,100.0,Medium,Secondary,12.07,Yes,1.66,2,0
STU2566,24,Male,88.56,81.1,74.71,High,Secondary,12.89,No,2.29,5,0
STU2567,24,Female,94.82,68.57,63.76,Medium,Secondary,13.89,Yes,2.5,5,0
STU2568,20,Male,78.56,41.79,88.93,Medium,None,6.33,No,1.83,5,0
STU2569,23,Female,70.5,88.55,83.0,Medium,Secondary,13.69,No,1.77,2,0
STU2570,19,Male,87.71,39.25,71.14,Low,Graduate,14.0,Yes,2.31,4,0
STU2571,22,Female,50.12,81.22,84.7,Medium,Graduate,3.95,Yes,3.32,5,0
STU2572,25,Male,91.64,91.76,67.34,High,Secondary,3.99,No,0.9,4,0
STU2573,17,Male,67.35,45.09,64.39,High,Secondary,15.59,Yes,1.85,9,1
STU2574,21,Female,74.4,62.79,37.01,Medium,Secondary,5.72,No,2.73,5,0
STU2575,20,Female,91.74,61.11,68.44,Low,Graduate,17.69,Yes,3.63,2,0
STU2576,24,Female,71.77,61.92,39.75,Low,None,8.61,No,4.0,6,0
STU2577,17,Female,87.71,97.94,62.21,Medium,Graduate,11.92,No,2.33,0,0
STU2578,25,Female,95.08,45.3,86.59,High,Graduate,11.68,No,2.31,10,0
STU2579,22,Female,79.65,59.48,44.9,Medium,Secondary,6.43,Yes,2.49,0,1
STU2580,20,Male,82.67,92.06,71.2,High,None,16.95,Yes,2.78,7,0
STU2581,25,Female,76.21,59.19,76.31,Medium,None,8.61,Yes,2.56,7,0
STU2582,21,Male,79.73,48.16,70.23,Low,Secondary,10.29,Yes,2.69,1,1
STU2583,21,Male,61.25,69.73,65.37,Low,Graduate,0.09,No,1.53,6,0
STU2584,21,Female,73.59,79.5,81.51,Low,Secondary,3.32,No,1.27,2,0
STU2585,17,Male,58.68,57.93,84.28,Medium,Secondary,15.64,Yes,3.17,4,1
STU2586,17,Female,64.52,74.98,75.03,Low,Postgraduate,9.97,No,2.45,6,1
STU2587,24,Female,47.96,40.22,66.48,Medium,Secondary,7.07,Yes,3.27,4,1
STU2588,24,Male,81.96,41.22,92.29,Medium,None,7.15,Yes,2.78,1,0
STU2589,22,Male,100.0,57.08,48.79,Low,Secondary,12.74,No,1.45,6,0
STU2590,20,Female,71.16,75.62,88.75,Low,Graduate,16.3,No,3.84,4,0
STU2591,18,Female,92.48,78.71,83.39,Low,Graduate,7.19,No,2.63,4,0
STU2592,18,Male,94.89,43.72,78.98,Medium,Secondary,15.48,Yes,2.0,4,0
STU2593,25,Male,60.01,78.04,74.8,Medium,Postgraduate,9.2,Yes,2.17,0,0
STU2594,21,Male,63.24,68.0,37.2,Low,Graduate,12.5,Yes,1.63,1,1
STU2595,20,Male,92.86,49.17,100.0,High,None,1.12,No,2.87,3,1
STU2596,17,Female,76.61,40.98,91.77,Medium,Graduate,1.98,No,2.51,6,0
STU2597,23,Female,58.64,69.14,55.77,Medium,None,14.1,Yes,4.0,2,1
STU2598,19,Female,68.45,88.21,90.18,Medium,Graduate,11.37,No,3.02,8,0
STU2599,22,Female,84.29,65.64,78.78,High,Secondary,12.02,No,4.0,5,0
STU2600,21,Male,66.09,48.17,63.34,Medium,Graduate,4.61,No,1.83,6,1
STU2601,21,Male,36.38,31.38,98.84,Medium,Secondary,7.89,Yes,2.34,4,1
STU2602,21,Female,73.17,92.53,66.38,Medium,Graduate,1.64,Yes,3.31,0,0
STU2603,17,Female,74.39,83.75,100.0,Medium,Secondary,5.76,Yes,3.07,6,0
STU2604,17,Female,78.14,70.44,85.69,Medium,Graduate,9.89,Yes,2.59,2,0
STU2605,19,Female,96.88,91.6,94.13,Medium,Secondary,11.64,No,1.74,0,0
STU2606,20,Female,78.8,69.03,86.58,High,Postgraduate,6.44,No,0.86,2,0
STU2607,21,Female,81.64,55.44,85.65,High,Graduate,12.76,No,2.42,4,0
STU2608,18,Female,93.83,74.99,79.3,Low,Secondary,9.81,No,2.46,0,0
STU2609,24,Female,78.16,50.06,60.46,Low,Postgraduate,8.87,Yes,2.7,3,1
STU2610,18,Female,100.0,47.08,76.25,Low,Secondary,10.42,No,1.44,8,0
STU2611,25,Male,59.04,78.89,93.33,Medium,Graduate,20.5,No,1.9,5,1
STU2612,18,Female,63.99,80.4,89.39,Medium,Graduate,9.19,No,2.91,8,0
STU2613,25,Male,87.21,42.07,85.03,Low,None,14.76,Yes,3.07,3,0
STU2614,23,Male,96.81,42.74,33.08,Low,Postgraduate,12.73,No,2.76,8,1
STU2615,24,Female,74.99,56.99,70.74,Low,Secondary,8.76,Yes,2.32,0,0
STU2616,18,Female,62.84,52.2,68.63,Low,Secondary,2.25,No,1.65,6,1
STU2617,23,Male,100.0,73.58,52.93,Low,Graduate,6.86,Yes,3.36,4,0
STU2618,22,Male,66.11,65.86,93.08,Medium,Graduate,10.38,No,3.18,9,0
STU2619,20,Female,83.09,85.97,34.49,Low,None,9.48,No,2.14,3,0
STU2620,23,Male,97.71,70.71,91.73,Low,None,16.48,Yes,3.27,1,0
STU2621,20,Female,71.38,53.4,100.0,High,Graduate,6.33,Yes,2.54,6,0
STU2622,18,Female,68.67,30.96,70.8,High,None,9.27,Yes,2.05,9,1
STU2623,23,Female,69.69,68.23,73.51,Low,Postgraduate,12.68,No,3.34,5,1
STU2624,24,Male,91.52,34.21,94.35,Low,Graduate,8.61,No,2.68,4,0
STU2625,18,Male,93.9,53.17,59.73,Medium,Secondary,14.87,Yes,2.26,1,1
STU2626,21,Female,78.51,52.01,88.22,Medium,Secondary,4.56,No,1.57,7,0
STU2627,17,Male,100.0,55.85,56.64,Low,Secondary,2.4,Yes,1.65,4,0
STU2628,23,Male,78.48,41.31,50.65,Low,Secondary,8.57,No,3.28,7,1
STU2629,24,Male,97.38,51.95,80.92,Low,Graduate,9.64,No,2.96,5,0
STU2630,22,Male,71.52,85.63,74.47,Medium,Postgraduate,11.09,Yes,1.66,11,1
STU2631,21,Male,100.0,85.58,40.58,High,Graduate,10.69,No,1.65,3,0
STU2632,22,Male,100.0,92.58,100.0,Medium,Secondary,7.96,No,4.0,3,0
STU2633,18,Male,76.08,65.18,66.71,Medium,Secondary,2.46,Yes,2.97,8,0
STU2634,17,Female,99.52,69.88,85.21,Medium,Graduate,9.41,No,3.57,8,0
STU2635,23,Male,98.76,85.89,100.0,Medium,Graduate,4.8,Yes,3.79,8,0
STU2636,23,Male,100.0,38.53,79.95,Medium,Graduate,10.35,Yes,1.86,4,0
STU2637,18,Male,40.77,79.5,100.0,Low,None,4.46,No,3.99,5,0
STU2638,18,Male,88.79,88.44,57.74,Medium,Graduate,11.9,No,1.74,0,0
STU2639,17,Male,86.13,49.0,100.0,High,Secondary,18.34,No,3.18,4,0
STU2640,24,Male,85.07,89.89,58.48,Medium,Graduate,6.37,Yes,2.51,5,0
STU2641,24,Male,81.28,100.0,63.58,High,Graduate,3.67,No,3.18,5,0
STU2642,17,Male,81.72,79.0,45.91,Medium,Graduate,15.72,No,2.43,2,1
STU2643,24,Female,97.25,75.7,80.37,Medium,Secondary,18.84,No,3.04,1,0
STU2644,25,Male,86.09,44.84,87.62,Low,Graduate,3.77,Yes,3.69,8,0
STU2645,20,Male,81.25,84.25,90.34,Medium,None,9.54,No,3.5,7,0
STU2646,17,Male,95.09,46.54,46.37,High,Graduate,12.43,No,2.55,4,1
STU2647,17,Male,84.27,71.66,82.5,Medium,None,8.7,Yes,1.84,8,0
STU2648,19,Female,85.7,73.48,83.24,Low,Secondary,1.24,No,2.36,7,1
STU2649,21,Female,100.0,5.67,87.3,Low,None,3.14,Yes,2.96,0,1
STU2650,21,Female,71.48,72.3,59.55,Medium,Graduate,3.66,Yes,3.12,4,0
STU2651,25,Female,55.26,100.0,24.89,Medium,Graduate,4.8,No,3.46,9,1
STU2652,18,Female,79.09,27.35,89.13,Medium,Graduate,10.43,No,2.02,0,0
STU2653,18,Female,81.22,64.03,72.08,High,Graduate,15.49,Yes,1.85,0,0
STU2654,22,Female,88.82,29.95,80.6,Medium,Graduate,3.21,Yes,1.78,6,1
STU2655,25,Female,79.61,48.91,73.11,Medium,None,6.07,No,2.44,8,0
STU2656,17,Female,89.33,30.26,79.69,Low,Graduate,4.45,No,2.77,4,0
STU2657,25,Female,100.0,67.87,89.74,Low,Graduate,11.44,No,2.9,3,0
STU2658,25,Female,90.02,79.28,37.86,Medium,None,5.89,No,1.47,0,0
STU2659,25,Female,92.66,72.38,97.82,High,Secondary,4.95,No,1.84,4,0
STU2660,21,Female,76.06,48.26,71.36,Medium,Secondary,2.01,Yes,2.04,0,0
STU2661,25,Female,57.22,54.03,100.0,Medium,None,16.8,No,4.0,3,1
STU2662,20,Female,43.53,69.9,65.81,Low,Secondary,20.95,Yes,2.3,8,1
STU2663,18,Female,70.22,48.82,61.37,High,None,10.42,No,1.42,1,1
STU2664,22,Male,39.29,41.08,72.03,High,Graduate,17.43,No,2.91,4,1
STU2665,20,Female,85.7,60.7,85.0,Medium,Secondary,7.17,No,2.51,7,0
STU2666,22,Male,72.26,48.0,69.51,Low,Secondary,10.0,No,1.66,2,0
STU2667,19,Female,58.3,72.41,86.45,Medium,Postgraduate,13.26,No,2.22,6,1
STU2668,22,Female,79.96,88.38,67.26,High,Secondary,6.24,No,2.33,7,0
STU2669,18,Male,66.92,100.0,75.7,Medium,Secondary,9.2,No,2.5,5,0
STU2670,18,Female,84.76,71.09,100.0,Medium,Graduate,8.59,Yes,3.34,5,0
STU2671,25,Male,88.61,76.63,82.15,Low,Secondary,12.19,No,3.05,1,0
STU2672,23,Male,67.47,54.21,83.75,Low,None,10.31,Yes,2.7,3,0
STU2673,19,Male,74.44,55.33,45.55,Low,None,6.36,Yes,3.39,5,0
STU2674,17,Female,81.22,88.11,100.0,High,Postgraduate,8.5,Yes,2.27,0,0
STU2675,24,Female,56.89,60.03,96.33,Medium,Graduate,15.57,No,2.02,0,1
STU2676,22,Female,81.22,66.31,60.71,Medium,Graduate,12.74,No,2.85,4,0
STU2677,23,Male,56.53,87.01,95.93,Low,Postgraduate,12.31,No,2.79,6,0
STU2678,25,Male,86.49,60.16,81.6,High,Postgraduate,21.28,Yes,1.42,5,0
STU2679,21,Female,71.47,92.01,75.93,High,Graduate,4.35,Yes,3.79,0,0
STU2680,17,Female,56.45,75.31,100.0,Low,Graduate,13.55,No,1.79,8,0
STU2681,23,Female,69.3,73.2,64.75,High,Secondary,10.27,Yes,3.02,5,1
STU2682,21,Female,69.93,53.33,60.55,Low,None,11.72,Yes,3.04,7,1
STU2683,19,Female,94.03,74.16,79.15,Low,Graduate,10.91,No,0.13,3,0
STU2684,25,Male,80.6,57.28,85.56,Low,Graduate,6.49,No,2.78,5,0
STU2685,17,Male,63.66,73.45,94.33,High,Postgraduate,4.82,No,3.91,6,0
STU2686,17,Male,100.0,63.17,71.98,High,Secondary,10.0,Yes,2.03,8,0
STU2687,17,Female,87.4,82.4,58.0,Low,Graduate,6.09,No,1.08,7,0
STU2688,19,Male,72.96,64.43,100.0,Medium,Graduate,8.15,No,2.51,2,0
STU2689,22,Male,54.69,100.0,53.27,Medium,Secondary,13.99,No,2.97,4,1
STU2690,19,Male,71.63,60.04,76.1,High,Graduate,3.87,Yes,2.53,3,0
STU2691,24,Male,74.69,55.38,90.59,Low,Secondary,9.04,No,1.84,5,1
STU2692,18,Male,83.54,71.23,98.02,Medium,Secondary,15.27,No,1.78,0,0
STU2693,25,Female,87.11,84.4,63.66,Medium,Secondary,7.46,Yes,1.3,0,0
STU2694,19,Male,90.1,84.26,37.5,Low,Secondary,17.35,No,1.1,12,0
STU2695,21,Female,53.83,68.0,63.19,Medium,Secondary,2.25,Yes,2.33,10,0
STU2696,24,Female,81.13,71.1,92.23,Medium,Graduate,19.1,No,2.94,8,0
STU2697,18,Female,75.61,71.13,87.75,Low,Secondary,10.09,No,2.73,6,0
STU2698,22,Female,100.0,45.6,88.4,High,Secondary,3.36,No,2.8,7,1
STU2699,21,Female,78.97,83.43,89.23,Low,None,14.17,No,3.11,7,0
STU2700,25,Male,68.66,42.36,100.0,High,Secondary,12.15,No,3.65,9,0
STU2701,21,Male,79.66,45.63,59.48,Low,Secondary,16.91,No,2.62,3,0
STU2702,18,Female,77.87,65.99,51.04,Low,Secondary,2.32,No,2.88,2,0
STU2703,21,Female,48.16,59.24,82.41,Low,Graduate,4.52,Yes,2.88,4,0
STU2704,20,Female,84.12,79.33,54.03,Medium,Graduate,13.85,No,2.72,6,0
STU2705,23,Male,73.34,73.05,49.78,Medium,Secondary,22.75,No,2.62,4,0
STU2706,22,Female,77.6,67.49,99.48,Low,None,12.88,No,2.68,3,0
STU2707,18,Male,64.9,44.74,80.01,Low,Secondary,13.65,No,3.85,9,1
STU2708,21,Female,61.59,65.48,75.57,Medium,Secondary,6.19,No,3.75,2,0
STU2709,23,Male,91.18,64.05,75.99,Medium,Graduate,9.09,No,1.23,9,1
STU2710,23,Female,94.63,69.0,72.88,Medium,Graduate,6.9,No,2.77,7,1
STU2711,21,Male,84.27,57.26,99.34,Low,Graduate,12.51,No,2.61,10,0
STU2712,25,Female,50.84,74.41,44.71,Medium,None,14.65,No,3.61,11,1
STU2713,20,Male,85.25,58.76,43.88,Medium,Postgraduate,10.93,No,2.57,6,1
STU2714,19,Male,51.06,72.72,56.27,High,None,13.98,Yes,2.8,11,1
STU2715,20,Male,68.08,79.33,80.78,Medium,Graduate,9.86,Yes,2.08,6,1
STU2716,21,Male,90.98,55.38,100.0,Low,Graduate,16.62,No,3.25,6,0
STU2717,22,Male,87.86,51.1,92.38,Low,Graduate,5.69,Yes,1.6,5,1
STU2718,19,Male,84.85,73.57,86.85,Medium,Secondary,17.08,No,2.36,3,0
STU2719,18,Male,97.69,41.22,73.4,Medium,Secondary,6.42,No,1.76,7,0
STU2720,20,Female,86.4,85.01,48.35,High,Secondary,10.08,Yes,2.36,8,0
STU2721,21,Female,47.71,65.2,85.3,Medium,Secondary,4.03,No,2.16,0,1
STU2722,20,Female,72.46,62.93,100.0,Medium,None,12.53,No,3.27,12,0
STU2723,19,Female,77.38,74.83,70.2,Medium,Graduate,10.66,No,2.42,9,0
STU2724,24,Female,75.62,73.71,63.79,Medium,Secondary,13.69,Yes,3.79,3,0
STU2725,20,Male,68.74,65.12,70.3,Low,Graduate,1.33,Yes,2.41,6,0
STU2726,18,Male,62.55,80.82,87.0,Low,None,10.67,No,1.73,4,1
STU2727,18,Male,100.0,52.9,77.23,Medium,Graduate,12.02,Yes,2.41,5,0
STU2728,17,Male,72.17,77.82,93.2,Low,None,5.06,No,2.98,4,0
STU2729,20,Male,100.0,45.58,74.33,Low,Graduate,12.67,No,3.95,6,1
STU2730,25,Female,60.88,74.19,70.18,Low,Secondary,0.0,Yes,2.08,1,0
STU2731,23,Female,87.86,59.1,79.58,Low,Secondary,9.36,No,3.93,11,0
STU2732,23,Female,81.44,41.4,64.21,Low,Graduate,17.06,No,2.45,2,1
STU2733,23,Female,64.17,69.62,100.0,Medium,Secondary,9.32,Yes,2.24,6,0
STU2734,24,Male,70.99,64.38,91.46,Medium,Secondary,6.4,Yes,3.22,2,0
STU2735,17,Male,77.77,37.23,53.01,Medium,Secondary,9.68,Yes,3.74,4,0
STU2736,24,Male,65.34,26.95,60.08,Medium,Secondary,10.5,Yes,3.05,6,1
STU2737,20,Female,74.16,62.26,86.31,High,Secondary,14.48,No,1.47,5,1
STU2738,20,Male,42.53,94.13,78.67,Low,Secondary,10.65,Yes,2.87,5,1
STU2739,20,Female,88.67,70.78,81.05,Medium,Graduate,13.81,Yes,4.0,3,0
STU2740,22,Male,96.41,52.97,71.16,Low,Graduate,10.46,No,0.78,2,0
STU2741,23,Male,84.82,84.47,84.1,Medium,None,6.25,No,2.9,6,0
STU2742,22,Female,100.0,81.33,71.63,High,Graduate,2.99,Yes,2.37,2,0
STU2743,17,Male,88.23,87.89,86.27,Medium,Secondary,11.86,No,1.85,3,0
STU2744,24,Male,95.14,77.31,90.46,Medium,Secondary,0.0,Yes,3.43,3,0
STU2745,23,Female,96.58,80.95,100.0,Medium,Secondary,1.17,No,1.21,4,0
STU2746,22,Male,36.73,78.16,64.71,Medium,Graduate,3.01,No,2.32,0,1
STU2747,22,Female,84.36,56.4,74.78,Low,Secondary,13.57,No,3.4,0,1
STU2748,21,Male,57.26,35.53,50.62,Medium,Graduate,2.55,No,3.31,6,1
STU2749,22,Male,60.29,55.62,100.0,Medium,None,12.35,No,3.08,6,0
STU2750,25,Male,62.9,84.89,35.49,Low,Postgraduate,4.84,No,2.74,5,1
STU2751,25,Male,73.31,58.14,100.0,Low,Graduate,9.27,No,2.5,9,0
STU2752,24,Male,87.76,62.38,76.87,High,Secondary,9.69,Yes,2.22,2,0
STU2753,25,Male,84.51,44.02,83.37,Low,Graduate,9.19,No,1.82,0,0
STU2754,24,Male,77.81,55.08,71.69,Low,Graduate,6.77,No,3.25,7,0
STU2755,24,Male,88.84,64.84,75.62,Medium,None,2.17,No,2.77,0,0
STU2756,17,Female,89.75,73.87,86.76,Low,Secondary,10.13,No,3.27,4,0
STU2757,21,Female,84.64,56.74,42.27,Medium,None,12.79,No,1.97,5,1
STU2758,20,Male,52.13,55.49,61.96,Medium,Graduate,13.4,No,1.96,11,1
STU2759,18,Male,66.91,80.16,58.1,Medium,Graduate,10.41,Yes,3.0,3,0
STU2760,24,Female,78.39,70.85,83.95,Low,Secondary,11.29,Yes,0.78,3,1
STU2761,19,Male,89.0,73.08,75.09,Medium,None,6.14,No,0.58,6,0
STU2762,20,Male,58.07,92.51,87.36,High,Secondary,12.25,No,3.41,6,0
STU2763,23,Female,77.83,55.91,78.3,Low,Secondary,12.06,No,2.03,3,0
STU2764,25,Male,54.52,64.12,96.17,Low,Graduate,8.51,No,2.75,5,0
STU2765,18,Male,93.39,74.92,60.19,High,Postgraduate,10.24,No,2.9,2,0
STU2766,19,Female,81.64,49.31,76.16,Low,Secondary,9.87,No,3.43,6,0
STU2767,20,Male,57.81,69.12,97.19,Medium,Secondary,12.28,Yes,2.25,0,0
STU2768,17,Male,57.71,65.4,93.19,Low,Secondary,2.28,No,2.29,13,0
STU2769,23,Female,83.81,100.0,45.41,Low,Graduate,2.18,Yes,2.11,7,0
STU2770,18,Male,98.62,66.8,54.58,Low,Secondary,2.44,No,3.1,1,0
STU2771,21,Female,61.55,85.82,73.36,Medium,Secondary,7.78,Yes,3.13,4,0
STU2772,17,Male,89.8,79.94,70.3,Medium,Graduate,12.28,Yes,3.62,1,0
STU2773,19,Male,69.87,44.18,73.69,Low,None,0.0,Yes,1.6,2,1
STU2774,18,Female,90.35,37.12,90.92,High,Secondary,10.47,Yes,4.0,5,1
STU2775,17,Female,88.25,69.45,80.79,Medium,Graduate,15.97,No,2.35,9,0
STU2776,23,Male,80.33,87.63,81.95,High,Secondary,11.37,No,2.56,4,0
STU2777,21,Female,50.48,70.18,88.41,High,Secondary,0.0,Yes,2.73,0,0
STU2778,17,Female,88.22,66.42,96.48,Medium,Secondary,12.61,No,1.87,3,0
STU2779,22,Male,85.53,59.89,13.88,High,Secondary,11.21,No,2.27,3,0
STU2780,21,Male,84.16,41.17,67.27,Medium,None,8.29,Yes,3.77,5,1
STU2781,19,Male,80.94,47.71,57.34,High,Postgraduate,10.91,Yes,3.78,4,0
STU2782,23,Female,64.82,35.8,84.51,Low,None,3.02,Yes,2.76,0,1
STU2783,25,Female,94.24,45.15,65.76,Low,Graduate,10.25,No,3.44,2,0
STU2784,25,Female,91.47,55.53,76.52,Medium,None,12.39,Yes,2.93,1,0
STU2785,25,Female,61.87,78.97,92.04,Medium,Secondary,6.54,Yes,2.55,7,0
STU2786,18,Male,97.71,56.99,62.94,High,Secondary,7.65,Yes,2.0,4,0
STU2787,19,Female,79.98,69.6,82.26,High,None,7.16,No,1.91,0,0
STU2788,23,Male,79.94,67.43,100.0,Low,None,7.62,No,1.99,2,0
STU2789,21,Female,75.35,73.98,91.63,High,Secondary,5.85,Yes,3.89,8,0
STU2790,18,Male,76.83,46.37,43.28,Low,Secondary,6.15,No,3.3,3,0
STU2791,19,Male,98.56,84.07,69.17,Low,None,12.58,No,3.75,2,0
STU2792,22,Male,93.5,39.67,82.12,Medium,Postgraduate,1.29,Yes,2.92,4,0
STU2793,23,Female,93.18,56.94,86.06,Low,Secondary,10.91,Yes,1.9,5,0
STU2794,25,Male,80.77,64.62,69.95,Medium,Secondary,12.57,No,3.08,4,0
STU2795,17,Male,91.34,78.68,62.2,Medium,Secondary,3.24,No,3.62,8,0
STU2796,23,Female,65.49,89.83,76.36,Low,Secondary,9.62,No,3.11,4,0
STU2797,24,Male,86.75,78.82,53.26,Medium,Graduate,5.42,No,1.55,7,0
STU2798,19,Female,75.7,90.49,96.99,Medium,Secondary,15.68,Yes,1.42,5,0
STU2799,20,Female,47.1,50.07,100.0,Low,Secondary,8.97,Yes,3.11,1,1
STU2800,22,Male,54.21,86.43,82.89,Low,Secondary,17.37,No,2.35,10,0
STU2801,23,Male,68.06,83.34,70.35,High,Graduate,16.61,No,2.85,8,0
STU2802,20,Female,84.23,21.87,93.82,High,None,11.54,Yes,2.02,3,1
STU2803,24,Male,68.07,61.03,90.44,Low,Secondary,20.71,No,2.7,4,1
STU2804,21,Female,69.13,75.84,69.49,Low,Secondary,2.13,No,1.72,6,0
STU2805,17,Female,89.45,55.72,74.04,High,Secondary,17.23,Yes,2.8,5,0
STU2806,20,Female,69.67,45.46,62.81,Medium,Secondary,8.66,No,3.18,5,0
STU2807,19,Male,97.96,100.0,78.29,Low,Graduate,9.37,Yes,3.23,6,0
STU2808,25,Female,95.48,67.0,80.98,Medium,Graduate,7.69,No,1.55,6,0
STU2809,24,Male,78.33,67.49,59.4,Medium,Graduate,2.75,No,2.98,6,0
STU2810,17,Male,89.3,41.44,53.51,Medium,Secondary,12.85,Yes,2.13,5,1
STU2811,22,Male,87.26,53.98,48.48,Low,Secondary,3.8,No,3.82,6,0
STU2812,25,Male,74.32,48.84,83.33,Medium,Secondary,7.05,No,3.36,5,0
STU2813,23,Female,90.92,84.42,74.77,Low,Graduate,7.27,Yes,2.62,5,0
STU2814,20,Male,93.13,74.08,73.33,High,None,14.98,Yes,4.0,9,0
STU2815,17,Female,63.71,54.73,84.29,Medium,Postgraduate,9.63,Yes,2.02,6,1
STU2816,18,Female,80.3,75.09,56.98,Medium,Secondary,0.0,No,2.55,5,0
STU2817,21,Male,80.14,60.44,53.59,Medium,Postgraduate,5.5,Yes,3.03,2,0
STU2818,21,Female,90.74,69.22,79.82,Medium,None,2.19,No,4.0,2,0
STU2819,24,Female,71.34,69.14,40.43,High,Secondary,12.51,Yes,3.77,8,1
STU2820,22,Male,69.03,72.56,69.82,Low,None,4.09,Yes,3.24,6,0
STU2821,24,Female,80.53,70.39,100.0,High,Graduate,6.97,No,1.9,7,0
STU2822,18,Female,95.72,72.58,48.03,Low,Secondary,18.75,No,1.9,5,0
STU2823,19,Female,60.01,87.6,66.41,Low,Graduate,13.18,No,3.16,6,0
STU2824,22,Female,62.63,76.53,32.54,Medium,Graduate,4.18,No,1.6,4,1
STU2825,19,Male,70.19,58.94,70.33,Medium,Graduate,14.13,No,2.86,4,0
STU2826,22,Female,72.86,63.24,100.0,High,Graduate,6.41,Yes,3.24,3,0
STU2827,22,Female,51.52,87.14,84.34,Medium,Graduate,14.11,Yes,1.42,9,1
STU2828,18,Female,100.0,67.02,62.72,Medium,Graduate,7.94,Yes,3.12,2,0
STU2829,23,Female,76.05,58.27,100.0,High,Secondary,5.2,No,3.32,5,0
STU2830,18,Male,73.8,53.64,40.15,Low,Graduate,4.73,No,2.31,4,0
STU2831,22,Female,100.0,69.91,84.08,High,Graduate,11.44,Yes,2.47,7,0
STU2832,17,Male,88.77,49.61,76.3,Medium,Secondary,14.57,Yes,1.17,5,0
STU2833,19,Female,69.97,88.13,70.06,Medium,Postgraduate,11.86,Yes,2.51,6,1
STU2834,18,Male,80.47,46.32,91.14,Low,None,7.84,No,1.38,5,1
STU2835,23,Male,77.37,91.61,51.36,Medium,Secondary,1.01,No,2.05,2,1
STU2836,20,Male,99.73,59.87,81.25,Low,None,6.8,Yes,2.28,6,0
STU2837,24,Male,75.49,45.62,78.71,Low,None,3.74,No,1.68,4,1
STU2838,22,Male,56.37,68.41,57.58,Low,Graduate,16.84,No,1.6,2,1
STU2839,20,Female,49.84,47.85,100.0,Low,Postgraduate,8.01,Yes,1.64,0,1
STU2840,21,Female,100.0,65.62,71.36,Medium,Graduate,11.5,No,3.58,2,0
STU2841,25,Female,66.17,54.6,72.23,High,Postgraduate,8.28,No,2.54,7,1
STU2842,23,Male,88.05,82.01,54.45,Low,Secondary,12.15,Yes,3.61,10,0
STU2843,25,Female,79.08,67.46,71.73,Medium,None,13.59,No,2.28,5,1
STU2844,23,Male,71.75,43.61,100.0,Medium,Secondary,21.64,Yes,2.29,2,0
STU2845,17,Male,74.1,54.25,69.95,Medium,Graduate,7.72,No,2.26,6,1
STU2846,24,Female,100.0,77.69,85.37,High,None,15.22,No,0.21,8,0
STU2847,20,Female,56.28,88.17,94.01,Medium,Postgraduate,11.39,No,3.01,10,0
STU2848,19,Male,72.2,64.19,71.37,High,Graduate,7.11,Yes,2.51,8,0
STU2849,23,Male,91.6,46.2,66.81,Medium,Postgraduate,7.47,Yes,2.64,5,0
STU2850,19,Female,58.75,83.97,84.45,Medium,Secondary,12.35,No,0.93,6,1
STU2851,24,Female,97.76,77.61,70.17,Medium,Secondary,8.52,Yes,2.58,2,0
STU2852,22,Female,91.38,88.52,68.36,High,Graduate,10.52,No,2.25,7,0
STU2853,21,Female,82.08,70.22,93.8,High,Graduate,13.32,Yes,2.7,7,1
STU2854,20,Male,70.45,55.63,73.61,Medium,Secondary,22.48,No,2.54,0,0
STU2855,24,Female,56.83,74.3,99.26,High,Postgraduate,10.16,No,2.21,5,0
STU2856,24,Female,88.61,70.87,73.16,Low,Graduate,4.36,No,3.05,9,0
